,Date,User,Tweet,ID
153,2023-05-03 00:16:13+00:00,Att_Escoteiros,"Em breve atualização em ""Server Boost"" nas configurações do usuário. https://t.co/vbevLLN5bX",1653554015089618944
154,2023-05-03 00:15:48+00:00,Att_Escoteiros,Em breve você poderá adicionar aplicativos em GDM! https://t.co/vZ4gfGdqfj,1653553910085308418
155,2023-05-03 00:13:58+00:00,Att_Escoteiros,Em breve nova missão: Discord x Fortnite! https://t.co/Z8qfuH5bVT,1653553449496133633
156,2023-05-03 00:13:47+00:00,Att_Escoteiros,"Em breve permissão ""Create Expressions"". https://t.co/ahjcuQ78GH",1653553405007126528
157,2023-05-03 00:13:13+00:00,Att_Escoteiros,Markdown deve voltar ainda essa semana!,1653553261931118593
158,2023-05-03 00:12:55+00:00,Att_Escoteiros,"Nova atualização no onboarding modo avançado, agora é possível expandir o Default Channels e Questões. https://t.co/Mtqybe1j14",1653553185162686465
159,2023-05-03 00:12:45+00:00,Att_Escoteiros,Agora nas Configuração Premium aparece alguns links em saber mais. https://t.co/0A0D5G0u5x,1653553144444469249
160,2023-05-03 00:12:34+00:00,Att_Escoteiros,"Summaries atualizado, e algumas fotos de como funciona. https://t.co/KCe3PyzAWW",1653553095006101504
161,2023-05-03 00:12:06+00:00,Att_Escoteiros,"O Discord removeu a opção de aparência ""Comfy"" no TabsV2. https://t.co/00ygy20mno",1653552979218145285
162,2023-05-03 00:11:56+00:00,Att_Escoteiros,Em breve novas decorações de avatar para o 8 aniversário de Discord! https://t.co/TZFi9noQli,1653552937489117189
163,2023-05-03 00:11:46+00:00,Att_Escoteiros,Em breve TODOS os membros do Nitro podem compartilhar 2 semanas de Nitro grátis com 3 amigos. https://t.co/6CW7Jjve4P,1653552894254129154
164,2023-05-03 00:11:32+00:00,Att_Escoteiros,"Em breve novos produtos para o 8º aniversário de Discord! (17 Maio, 10 AM PST) https://t.co/ofECHul3p2",1653552837215891462
165,2023-05-03 00:11:12+00:00,Att_Escoteiros,Descrição do Summaries atualizado. https://t.co/u8x0E8TERz,1653552754093178882
166,2023-05-03 00:11:02+00:00,Att_Escoteiros,O Server Guide está de volta.,1653552709620887552
167,2023-05-03 00:06:48+00:00,louisesoifia,"Eu mandando áudio falando sobre oq é escoteiro e quase sendo atropelada: a
[2/5 16:52] Nycolas: Se mandou outro áudio é pq tá viva 
Akkakakakakakakkaka dou tanta risada com esse querido",1653551647610617856
168,2023-05-03 00:05:06+00:00,louisesoifia,"[2/5 16:48] Nycolas: Oq é os escoteiros ?
[2/5 16:48] Nycolas: É fogueira e marchimelo td dia ?
[2/5 16:49] Nycolas: Caçar avestruz e ordenhar vaca ? 
Akkakakakakkaka Man ele acha q escoteiro é oq ???",1653551217413435392
169,2023-05-02 23:42:13+00:00,madsntss,"O IMPOSSÍVEL ACONTECEU, JNA VAI PARA O CAMPORI UNB 2023!!!!",1653545458612961280
170,2023-05-02 23:26:59+00:00,carloos_en,E o meu professor de Parasitologia que era meu chefe do escoteiro quando eu tinha 11 anos kkkkkk,1653541625123962882
171,2023-05-02 23:25:36+00:00,gilbpaul,"@peterjordan100 Nossa, escoteiro! Esse crime deve ser BEM mais grave que o de RICOS DE 💩 como você fazem em paraísos fiscais...",1653541276145397762
172,2023-05-02 23:19:08+00:00,thatha_sv,vao cortar os fio da internet de vez? serassi finalmente terá uso as aula de código morse do escoteiro?,1653539648650506241
173,2023-05-02 23:13:21+00:00,portalnoticiaja,"Estudantes, grupos de escoteiros e voluntários envolvidos com a causa ambiental recolheram 35 quilos de resíduos durante um mutirão de limpeza na Praia de Taquaras na manhã de sábado (29). 

https://t.co/jQwWvRd6pi",1653538195261333507
174,2023-05-02 22:59:14+00:00,isa_sedini,"Eu simplesmente amo a qualidade dos produtos da loja escoteira @Escoteiros 

TODO produto q eu compro dá aulgum problema, nunca vi isso

Eu sou absurdamente azarada, pq não é POSSÍVEL https://t.co/m7taLhO3XC",1653534642065006594
175,2023-05-02 22:36:03+00:00,naojogol0l,@deadboywlking eu tenho um desbravador pra vc tmb,1653528807855226881
176,2023-05-02 22:33:47+00:00,filhodovento09,@meninosonline @MatteoZacX @OfcLuizFelipe Pegaram pesado no figurino dos escoteiros dos adventistas kkkkkk,1653528238944124931
177,2023-05-02 21:03:36+00:00,Lyncriss_,"Me chamem de cringe mas eu sou apaixonada por homens que usam social, gola polo, e short cheio de bolso de escoteiro",1653505542793449490
178,2023-05-02 21:01:46+00:00,velozobrasil,@ArmelleiMaria @FotosDeFatos Grande Fernão Dias. Desbravador é garantidor de nossas vastas fronteiras,1653505078987313155
179,2023-05-02 20:59:33+00:00,Sobrevivaatudo,Como fazer um filtro de escoteiro #sobrevivencia #sobrevivencialismo #tutorial #agua https://t.co/N8rqIUeY6q,1653504524718428206
180,2023-05-02 20:57:59+00:00,EscoteirosRS,🚴🏻‍♀️Curtiu o Pedal Escoteiro deste ano? Então temos boas notícias! Ainda temos alguns distintivos do evento para completar a sua coleção! É só acessar o Meu Paxtu e adquirir o seu. Os distintivos estarão disponíveis enquanto durarem os estoques.,1653504126754476034
181,2023-05-02 20:44:37+00:00,_justNotSorry,@Iobotomiaa vamo junto eu era escoteiro sei viver no mato,1653500763522453506
182,2023-05-02 19:55:34+00:00,banlipe215,"@eufabiocoelho Ele era ruim como personagem individual mas era um bom lider.
Ele trazia humanidade pro grupo( humanidade de verdade ego, ambição,egoismo,medos,sacrificios) 
Não é só um escoteiro loiro.",1653488422579851266
183,2023-05-02 19:51:27+00:00,jovileite,"@mellowilso @FluminenseFC @CopaDoBrasilCBF Com certeza, os desbravadores portugueses certamente nasceram no povão. Construíram uma espelunca que nem o dono quer mais. Faz parte",1653487384246247426
184,2023-05-02 19:44:55+00:00,soullarium,"Pelo menos hoje já conseguir colocar o Yanqing e a Himeko no 50, além do desbravador, agora a próxima vai ser a Natasha, sem condição de ficar sem minha healer.",1653485741702369283
185,2023-05-02 19:26:45+00:00,KaahC20,queria tanto volta pros escoteiros,1653481167155351577
186,2023-05-02 19:23:28+00:00,milkxcontrol,meu deus como o escoteiro é tudo de bom na minha vida COMO EU AMO,1653480344211865618
187,2023-05-02 19:06:54+00:00,nercirosalem,@deltanmd Huguinho quer brincar de escoteiro... (Voltei a infância),1653476174989803521
188,2023-05-02 19:05:46+00:00,leonidas14722,"Mermão 30 e poucos anos com negocio de ser escoteiro kkkkkk tomate cru, mermão.",1653475889999429640
189,2023-05-02 19:01:01+00:00,adventistaspt,"Com batismos, atividades recreativas e mensagens sobre o amor de Jesus, centenas de #desbravadoresadventistas viveram momentos inspiradores e memoráveis com seus amigos e líderes durante o recente Campori. #adventistnews @AdventistIAD
https://t.co/t7xHIyHZZl",1653474693486133255
190,2023-05-02 19:00:13+00:00,Mari36477832,"@AlanSight Quando vamos poder ter folga?
Parece q nunca vai melhorar....
Lembro do meu pai falando
""Depois que inventaram o ""Tá ruim"" nunca mais ficou bom.""
Eles n dão trégua em lutar contra o povo. Sempre uma artimanha nova. Temos q ser tipo escoteiro 'Sempre alerta'
To cansada😥",1653474491693973529
191,2023-05-02 17:56:32+00:00,luuhaquino_,"@regoregao ja pode me agendar, quero ser a primeira dbv",1653458465199730688
192,2023-05-02 17:44:33+00:00,Marcolinhesss,"@Nami_piranha @eumechamonando bota natasha, março, bota todos os artefatos de defesa q vc tivar na março e bota junto do desbravador de fogo que vai",1653455451013382173
193,2023-05-02 17:33:33+00:00,Caroll_F_,A vida do escoteiro pós acampamento não é nada fácil https://t.co/dXAoMJ3AQW,1653452680969191442
194,2023-05-02 17:15:44+00:00,FbKazutooficial,"@ViniPedroza_ O viajante é horrível, o desbravador é mil vezes mais roubado que o viajante kkkk",1653448199237926916
195,2023-05-02 16:49:27+00:00,Mathsukaze,"@zedcreepy Somente apenas eu e você 🥀pode passar, comigo aqui, em você o desbravador n trisca",1653441582056472585
196,2023-05-02 16:43:12+00:00,reservada_a,"Eu nem tô comendo,já tô vendo eu ficar bem magra dbv",1653440009578348556
197,2023-05-02 16:27:37+00:00,saikishim4,desbravador cadelando a natasha sério https://t.co/1f5stEzPOR,1653436089883844619
198,2023-05-02 16:15:01+00:00,kamscout,Eu depois de saber que a DEN divulgou o jamboree escoteiro em Barretos https://t.co/nXafb0AbBd,1653432919174553600
199,2023-05-02 16:08:01+00:00,abatataw,@i4baizhu eu só tenho o desbravador....,1653431156702953475
200,2023-05-02 16:04:43+00:00,luvsdragneel,@V1ctear amo que eu nao vi ngm shippando o desbravador com alguém fora o danheng,1653430327279321093
201,2023-05-02 16:01:09+00:00,thirocha95,Quem é o infeliz que teve a GENIAL ideia de botar a porra de um sobretudo até o tornozelo e combinar com uma bermuda de escoteiro https://t.co/3CXrzGaEiq,1653429429022892032
202,2023-05-02 15:58:12+00:00,1Rafax_,nunca imaginei que ia gostar tanto de escotismo sendo da chefia (não deixem a larissa saber disso),1653428684051689475
203,2023-05-02 15:57:26+00:00,V1ctear,"Amo o fato de que em honkai sr o desbravador tem personalidade, humor e explora os planetas com gosto 

Diferente do genshin que a única personalidade do traveller é ficar procurando a irmã e resolvendo o problema dos outros, passando de nação em nação a força",1653428492237766656
204,2023-05-02 15:50:59+00:00,marcosuplicy,@CNNBrasil Chamem os escoteiros!,1653426870539436032
205,2023-05-02 15:35:24+00:00,sittapilsen,lembrando aqui da aula da segunda passada que o maluco veio com uniforme de escoteiro e o professor deu esporro nele pq tinha um canivete acoplado e iam acha que ele ia fazer um massacre,1653422947464347650
206,2023-05-02 15:11:23+00:00,AmigosdoHC,"No último sábado (29), a nossa assessoria jurídica, Dra. Tatiana Neves esteve no Grupo Escoteiro Anhangava, falando com as crianças sobre os seus direitos, previstos no Estatuto da Criança e do Adolescente.
#amigosdohc #nopassodaprotecao #eca #direitos #informação https://t.co/z6RaQazbTy",1653416903170306049
207,2023-05-02 15:02:26+00:00,YendAvlis,"@cracolander @L3itadas_l03n_ To ligado, e não só no ocidente. Mas eu tenho certeza que a maioria que clama pra deixar de sofrer por antecipação não vai tankar quando a tribula chegar. O Brasil de madmax não será pra qualquer um e pagar de vikings desbravador de outros mares menos ainda.",1653414651277848583
208,2023-05-02 14:57:53+00:00,thankuwill,"como eu ODEIO estar com 50 coisas na cabeça ao mesmo tempo, é simplesmente HORRÍVEL, esse campori ainda vai me deixar doente",1653413508044800006
209,2023-05-02 14:56:45+00:00,AgenteDEL1984,"Acompanhou de perto o drama do desaparecimento do escoteiro Marco Aurélio, em 1985, caso até hoje sem solução.",1653413222488080384
210,2023-05-02 14:52:55+00:00,YeagerGus,@zesantana69 Há pouco tempo descobri a diferença entre escuteiro e escoteiro,1653412255344541700
211,2023-05-02 14:37:46+00:00,recordtvrp,"Esse é o João Marcos, escoteiro de apenas 7 anos, foi um herói ao salvar um colega engasgado.
Ele aprendeu em uma visita ao Corpo de Bombeiros e. 👨🏻‍🚒
Essa reportagem você vê logo mais em nossos telejornais. 📺

#RecordTVRioPreto #BalançoGeral #Notícias #Bastidores https://t.co/kuHLEDw42z",1653408441900122112
212,2023-05-02 14:36:35+00:00,hbarbeiro,"RESERVA MAHAYANA PARA ESCOTEIROS 

https://t.co/b0SgpVFnQR",1653408144209465344
213,2023-05-02 14:12:04+00:00,raquelxym,"@maahzitas Por isso que eu sempre falo, escoteiro eh viadagem @nicotinevicious",1653401977735245825
214,2023-05-02 13:51:32+00:00,LucasPrepper33,"@BrunoEnglerDM Militarize as escolas e coloque , escotismo como matérias complementares , coloque matérias como educação financeira e robótica e computação , precisamos atrair a atenção de bigtechs  , para Belo horizonte !",1653396810012975109
215,2023-05-02 13:39:23+00:00,SoulRoch,"@checkmatthtv Clara é ótima tbm, builda ela como dano e tenha um personagem defensivo do lado, seja gepard, desbravador de fogo ou a 7 (melhor opção) ela fica mt forte, ela é mt monstrona no mundo simulado e salões esquecidos",1653393749177761792
216,2023-05-02 13:15:35+00:00,Mandy__estrada,Esse fim de semana me senti adulta no movimento escoteiro pela primeira vez,1653387759690579970
217,2023-05-02 13:11:06+00:00,EscoteirosRS,"Reunião Temática do Ramo Escoteiro
📅Data: 20 de junho de 2023
💻Local: Porto Alegre e Online
📝Inscrições até: 6 de maio de 2023
💰Evento Gratuito
✅Podem participar: Escotistas do Ramo Escoteiro, Dirigentes e Pioneiros
🪢Inscrições pelo Meu Paxtu",1653386633675251714
218,2023-05-02 13:11:06+00:00,EscoteirosRS,"🙋🏿‍♀️ALERTA! Últimos dias de Inscrições  para a Reunião Temática do Ramo Escoteiro.

⚜️Venha aprimorar, fortalecer e multiplicar as boas práticas do Escotismos Gaúcho! Não perca a oportunidade de se inscrever!",1653386631511003138
219,2023-05-02 13:08:35+00:00,callmececif,@lpalermo99 A gnt fala isso e no final tá resolvendo coisa do escoteiro em horário de almoço,1653385999379050496
220,2023-05-02 12:47:38+00:00,8Gabriells,Desbravador pedindo pix kkkkk https://t.co/P8YvNAXNQG,1653380729684803586
221,2023-05-02 12:33:25+00:00,MontanheiroJoao,@patyfantinati @crioulossantafe Escoteiros tem mais valores que essas melancias !!!,1653377148588007425
222,2023-05-02 12:27:13+00:00,MaxTigrao_SC3,@BrasilConfra @MelQueiroz27 @JooElioMartins3 @mark_1962m @ANJODOBEM69 @R_Bourbon @SrgGremista @desbravador_rs @ScorpionBp Confraria só tem as melhores das melhores,1653375588499898375
223,2023-05-02 12:27:06+00:00,roballo_eduarda,@maarcelaalvesz @PROIBIDAODORIO2 @vavaugh parece meu chefe do escoteiro,1653375560398131201
224,2023-05-02 12:19:55+00:00,_oldisa_,"@Maubmarcon @WilsonSilva38 Sempre alerta, como os escoteiros! https://t.co/WQ51508P03",1653373750908264449
225,2023-05-02 11:31:45+00:00,Luciano_DBV,"@gleisi Organizado? Cadê o CNPJ? ESTÃO ESCONDIDOS PQ SÃO BANDIDOS. Se não, por que se esconder?",1653361630535720963
226,2023-05-02 11:17:36+00:00,mothisburned,@mitsnik mlk eu nao suporto mais dá vontade de fazer cosplay de Desbravador pra mostrar o quanto ele ficaria mais lindo negro,1653358072176205826
227,2023-05-02 11:15:44+00:00,JornalEixo,"Museu Vivo da Memória Candanga recebe acampamento escoteiro https://t.co/edwwPteRX1

#jornaleixodigital #noticias #ultimasnoticias #distritofederal #brasilia #gdf #df #brasil",1653357598941347841
228,2023-05-02 11:14:21+00:00,euthuan,Pois feriado tamo aqui dbv 🏋🏿‍♂️🔥✅,1653357252009508865
229,2023-05-02 11:02:24+00:00,callmececif,Eu tinha esquecido como é DIFÍCIL levantar no outro dia pós evento escoteiro pq vc simplesmente tá PODRE,1653354243955339266
230,2023-05-02 10:56:32+00:00,yeahisaiditmars,Só essa saia de escoteiro do Rocky que não ornou muito,1653352768122372099
231,2023-05-02 09:14:08+00:00,semlimonada_,@maahzitas e existe essa espécie? pra mim que tu entra no movimento escoteiro e automaticamente tu vira homossexual,1653326998171795459
232,2023-05-02 03:31:30+00:00,Hir0kih,"@expressopompom Espero que você tenha noção que; sua conta me salvou tanto no início do jogo, assim como também salvou outros desbravadores!!💔 obrigada !!💐🎉 Seu conteúdo é muito útil &lt;33",1653240770491559936
233,2023-05-02 03:13:14+00:00,bluesmwfh,@snwchlid tirando esse short d escoteiro e o cabelo lambido d vaca ele ia ficar tão bem com um pretin e branco e umas pérolas do madagascar,1653236176197697538
234,2023-05-02 03:02:17+00:00,marilou381,"@ArmelleiMaria @FotosDeFatos Desbravador  querida,desbravador",1653233419004919810
235,2023-05-02 02:41:04+00:00,otaldohetero,@Shirozai_ Ele perguntando pro Desbravador como troca a foto de perfil,1653228079353933825
236,2023-05-02 02:08:42+00:00,vinnideiro,"Fiquei animado com esse Jamboree que os Escoteiros do Brasil estão organizando lá em Barretos, vou começar a me organizar pra ir.

#Jamboree2024",1653219933281480705
237,2023-05-02 02:00:25+00:00,jusekkkkk,eu escoteiro https://t.co/aYGdX0OYyH,1653217850385940481
238,2023-05-02 01:51:36+00:00,Rafa_Aguiar_,"O escoteiro também, vai tomar no cu",1653215630357659649
239,2023-05-02 01:45:05+00:00,flowerstoshoy,"@gabbvr fiz tudo as missao peguei tudo os bau pela frente,abismo,os tiros q a hoyo deu,+ missao diaria,missao de mundo,+ aqle ngc do desbravador q vc tem q fz mjssao p ganha gema… se vc for jogando e jogando vc consegue tbm,dps q peguei a seele nao parei 1 minuto https://t.co/bIxZWLAph7",1653213993023025154
240,2023-05-02 01:45:03+00:00,altreiderzinha,"me bateu a vontade de desistir de algo, e na minha cabeça racional ou talvez, sl, passa escoteiro, ser escoteira é um bglh mto caro",1653213983732637698
241,2023-05-02 01:42:29+00:00,eclipsatchim,"@dreamiemdzs siiim
me senti um aventureiro desbravador explorador bilíngue",1653213335360356352
242,2023-05-02 01:41:31+00:00,KpopCorinthians,@4gotten__ Os cara fica chamando de lavradores mas fizeram uma camisa escoteiro isso vtnc kkkkkkkk,1653213094322077700
243,2023-05-02 01:18:22+00:00,madsntss,"MDS, O JNA PRECISA IR PARA O CAMPORI",1653207269411024896
244,2023-05-02 01:05:35+00:00,carcalho666,gente eu sou escoteiro e vou fazer academia mas juro q n vou virar agroboy ok,1653204052849614848
